Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names;NED notes;OpenNGC notes;Sources
LDN 1722;DrkN;17:16:11.64;-30:03:17.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1723;DrkN;17:31:15.48;-32:12:12.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1724;DrkN;17:31:45.50;-32:13:10.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1725;DrkN;17:19:12.26;-30:23:04.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1726;DrkN;17:12:10.25;-29:13:34.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1727;DrkN;17:12:10.25;-29:13:34.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1728;DrkN;17:11:09.94;-29:01:38.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1729;DrkN;16:43:01.87;-24:05:36.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1730;DrkN;17:33:15.50;-32:12:04.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1731;DrkN;17:06:08.33;-28:04:00.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1732;DrkN;17:29:14.35;-31:32:21.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1733;DrkN;17:12:27.94;-29:00:33.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1734;DrkN;17:32:26.95;-31:52:07.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1735;DrkN;17:32:08.71;-31:43:08.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1736;DrkN;17:10:08.95;-28:23:43.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1737;DrkN;17:11:09.12;-28:28:38.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1738;DrkN;17:32:56.74;-31:43:05.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1739;DrkN;16:34:58.82;-22:01:09.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1740;DrkN;16:36:11.14;-22:13:04.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1741;DrkN;17:22:11.83;-30:02:51.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1742;DrkN;17:12:09.02;-28:23:34.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1743;DrkN;17:12:08.52;-28:03:34.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1744;DrkN;16:39:59.35;-22:15:49.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1745;DrkN;16:49:01.90;-23:55:11.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1746;DrkN;17:11:07.54;-27:23:38.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1747;DrkN;16:51:01.85;-23:50:03.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1748;DrkN;16:49:01.22;-23:25:11.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1749;DrkN;17:23:10.34;-29:02:47.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1750;DrkN;16:52:02.02;-23:54:59.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1751;DrkN;17:31:12.05;-30:02:12.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1752;DrkN;16:29:55.66;-19:36:29.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1753;DrkN;17:54:17.16;-33:00:32.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1754;DrkN;17:32:12.07;-30:02:08.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1755;DrkN;16:43:59.09;-21:55:32.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1756;DrkN;17:16:07.68;-27:23:17.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1757;DrkN;16:31:55.73;-19:36:21.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1758;DrkN;17:55:16.61;-32:40:27.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1759;DrkN;16:52:06.91;-23:04:58.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1760;DrkN;18:00:17.18;-33:00:06.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1761;DrkN;16:56:01.70;-23:34:42.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1762;DrkN;18:02:17.45;-33:09:57.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1763;DrkN;16:56:01.49;-23:24:42.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1764;DrkN;17:28:09.72;-28:32:25.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1765;DrkN;16:44:58.27;-21:15:28.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1766;DrkN;17:58:16.08;-32:20:14.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1767;DrkN;17:18:36.84;-26:45:06.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1768;DrkN;17:20:07.06;-26:52:00.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1769;DrkN;17:42:12.24;-30:01:24.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1770;DrkN;16:32:54.55;-18:36:17.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1771;DrkN;18:04:16.63;-32:39:48.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1772;DrkN;17:19:48.70;-26:38:01.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1773;DrkN;17:21:06.98;-26:47:56.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1774;DrkN;17:22:37.32;-27:00:49.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1775;DrkN;16:57:00.74;-22:49:38.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1776;DrkN;17:33:09.82;-28:32:03.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1777;DrkN;16:57:00.65;-22:44:38.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1778;DrkN;15:39:52.54;-07:09:40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1779;DrkN;16:59:00.94;-22:54:29.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1780;DrkN;15:40:40.56;-07:09:37.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1781;DrkN;16:27:52.58;-17:06:37.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1782;DrkN;16:41:56.30;-19:45:41.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1783;DrkN;17:58:14.74;-31:30:14.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1784;DrkN;16:59:48.96;-22:54:26.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1785;DrkN;17:00:00.96;-22:54:25.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1786;DrkN;18:06:40.15;-32:22:37.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1787;DrkN;17:00:00.74;-22:44:25.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1788;DrkN;17:53:13.39;-30:40:36.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1789;DrkN;18:08:16.32;-32:29:30.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1790;DrkN;17:11:03.53;-24:33:38.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1791;DrkN;16:59:36.53;-22:35:27.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1793;DrkN;17:25:36.72;-26:32:36.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1794;DrkN;17:26:24.89;-26:38:33.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1795;DrkN;17:54:43.13;-30:30:30.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1796;DrkN;16:41:55.46;-19:05:40.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1797;DrkN;17:02:00.58;-22:34:17.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1798;DrkN;18:04:14.74;-31:29:48.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1799;DrkN;16:46:56.35;-19:40:20.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1800;DrkN;17:01:30.12;-22:14:19.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1801;DrkN;17:50:11.54;-29:30:50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1802;DrkN;17:02:18.12;-22:13:16.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
